loc,alpha,k,clip_factor,jump_penalty,rep,model,bac,sd,mad,d_med,cdist_mad,kurt,secs,error
0.0014,1.1,2.75,20,3,1,kmeans,0.732530155463809,0.005271905294212945,0.004014576519598189,0.0027502429572701355,0.6850642761058648,9.544597596311174,0.3,
0.0012,1.1,2.75,12,3,6,jump,0.7211731392517837,0.005058305281371336,0.003935187647089578,0.0024113867709789367,0.6127755490293766,4.878437819545366,36.4,
0.0012,1.1,2.75,12,3,6,kmeans,0.7103187746570099,0.005058305281371336,0.003935187647089578,0.0024113867709789367,0.6127755490293766,4.878437819545366,0.4,
0.001,1.4,2.75,12,30,2,jump,0.7313545856227963,0.004816881501561082,0.0041628445129245125,0.0019671368122162252,0.47254630964687594,3.164687999191883,36.5,
0.001,1.4,2.75,12,30,2,kmeans,0.6944461953164545,0.004816881501561082,0.0041628445129245125,0.0019671368122162252,0.47254630964687594,3.164687999191883,0.6,
0.0005,0.8,2.0,20,30,4,jump,0.5005373046671052,0.006884979465951438,0.00313475030296493,0.0010232248917752015,0.3264135235292611,16.088975477350118,35.8,
0.0005,0.8,2.0,20,30,4,kmeans,0.5030193082276705,0.006884979465951438,0.00313475030296493,0.0010232248917752015,0.3264135235292611,16.088975477350118,0.4,
0.0005,1.1,2.75,20,0.03,7,jump,0.519926632028912,0.005137809775335916,0.003685157867063989,0.001026392770001257,0.2785207057680264,10.781724127799393,36.3,
0.0005,1.1,2.75,20,0.03,7,kmeans,0.5200747671221462,0.005137809775335916,0.003685157867063989,0.001026392770001257,0.2785207057680264,10.781724127799393,0.4,
0.001,0.8,4.0,8,0.3,4,jump,0.7377046293391262,0.003711056350867585,0.002893249953427939,0.0020022737716248167,0.6920500488568266,4.102748540913453,35.6,
0.001,0.8,4.0,8,0.3,4,kmeans,0.7351793404289289,0.003711056350867585,0.002893249953427939,0.0020022737716248167,0.6920500488568266,4.102748540913453,0.4,
0.0016,0.8,6.0,12,3,5,jump,0.847690723702706,0.0034645296629764277,0.003177416516521478,0.0031938921166873124,1.0051852188972288,2.3121433063046837,34.3,
0.0016,0.8,6.0,12,3,5,kmeans,0.8401745409496657,0.0034645296629764277,0.003177416516521478,0.0031938921166873124,1.0051852188972288,2.3121433063046837,0.3,
0.0014,1.1,2.0,20,3,9,jump,0.5050922644622821,0.006428849435307505,0.004206652155315842,0.002783334285330859,0.6616506862383733,12.44485686130482,36.1,
0.0014,1.1,2.0,20,3,9,kmeans,0.5065826586811834,0.006428849435307505,0.004206652155315842,0.002783334285330859,0.6616506862383733,12.44485686130482,0.3,
0.0012,0.8,2.75,12,30,2,jump,0.757248217613127,0.004833619856837068,0.0032177410315044792,0.002410608631406832,0.7491617901518115,7.79686553959014,36.4,
0.0012,0.8,2.75,12,30,2,kmeans,0.7319738693027729,0.004833619856837068,0.0032177410315044792,0.002410608631406832,0.7491617901518115,7.79686553959014,0.4,
0.0014,0.8,4.0,20,3,1,jump,0.8003244691957319,0.004064487422971074,0.0031352575721163393,0.00276663750978977,0.8824275027337719,11.12663936362782,36.6,
0.0014,0.8,4.0,20,3,1,kmeans,0.7908752751205168,0.004064487422971074,0.0031352575721163393,0.00276663750978977,0.8824275027337719,11.12663936362782,0.7,
0.0005,1.4,2.0,20,100,1,jump,0.50135254695392,0.005527251070705148,0.004124966491357152,0.0009779911185857412,0.23709068198126698,10.64002031637911,34.0,
0.0005,1.4,2.0,20,100,1,kmeans,0.5034807435923657,0.005527251070705148,0.004124966491357152,0.0009779911185857412,0.23709068198126698,10.64002031637911,0.4,
0.0014,1.1,6.0,12,30,4,jump,0.8007127994438663,0.004083737213091995,0.0037709810765100887,0.0027965456257321034,0.7415963031880841,1.4213810178650457,35.0,
0.0014,1.1,6.0,12,30,4,kmeans,0.7775496641853334,0.004083737213091995,0.0037709810765100887,0.0027965456257321034,0.7415963031880841,1.4213810178650457,0.5,
0.0008,1.1,2.75,8,30,1,jump,0.5203023165807108,0.004685353244919382,0.003737497693490643,0.0015497436949316172,0.41464739834641373,2.7209627577742337,35.7,
0.0008,1.1,2.75,8,30,1,kmeans,0.5058266224002566,0.004685353244919382,0.003737497693490643,0.0015497436949316172,0.41464739834641373,2.7209627577742337,0.4,
0.0018,0.8,2.75,20,3,8,jump,0.8049898209521793,0.005420977242524453,0.003692683377351374,0.003578710295791413,0.969135430820037,14.242473629005982,35.7,
0.0018,0.8,2.75,20,3,8,kmeans,0.7952863177015131,0.005420977242524453,0.003692683377351374,0.003578710295791413,0.969135430820037,14.242473629005982,0.3,
0.0012,1.6,6.0,8,0.03,8,jump,0.7319215387659876,0.004403220235690287,0.004275749330958175,0.0024111358089539577,0.5639095331188729,0.4060452125638232,37.2,
0.0012,1.6,6.0,8,0.03,8,kmeans,0.73141843393115,0.004403220235690287,0.004275749330958175,0.0024111358089539577,0.5639095331188729,0.4060452125638232,0.6,
0.0016,0.8,2.0,20,0.3,8,jump,0.500856393229939,0.006955646952030147,0.0037946321006101847,0.003196727134621714,0.842434009375421,14.288209591715013,36.6,
0.0016,0.8,2.0,20,0.3,8,kmeans,0.5014124435735827,0.006955646952030147,0.0037946321006101847,0.003196727134621714,0.842434009375421,14.288209591715013,0.4,
0.0005,1.6,2.0,20,0.3,8,jump,0.6019463947048531,0.005000970887491073,0.004231797026599729,0.000981178020897416,0.23185847873374912,7.347992753605276,35.8,
0.0005,1.6,2.0,20,0.3,8,kmeans,0.6020804309929418,0.005000970887491073,0.004231797026599729,0.000981178020897416,0.23185847873374912,7.347992753605276,0.3,
0.0005,1.4,2.0,8,100,2,jump,0.516422477772534,0.004902488571963127,0.004081165416000351,0.0010301728667288892,0.2524212477862477,2.2837678567509396,35.7,
0.0005,1.4,2.0,8,100,2,kmeans,0.5012856433998627,0.004902488571963127,0.004081165416000351,0.0010301728667288892,0.2524212477862477,2.2837678567509396,0.4,
0.0016,1.1,2.0,20,3,4,jump,0.758876978713814,0.00640923427072155,0.004323575350658865,0.0032617005454456914,0.7543989131468807,11.473131761274951,35.4,
0.0016,1.1,2.0,20,3,4,kmeans,0.7479536415706494,0.00640923427072155,0.004323575350658865,0.0032617005454456914,0.7543989131468807,11.473131761274951,0.4,
0.0014,1.1,4.0,8,30,4,jump,0.7950703049734047,0.0044268705339716545,0.0038834318970503183,0.002810610061224602,0.7237438780269112,1.9401709811492767,36.3,
0.0014,1.1,4.0,8,30,4,kmeans,0.7678197659677413,0.0044268705339716545,0.0038834318970503183,0.002810610061224602,0.7237438780269112,1.9401709811492767,0.6,
0.0018,1.6,6.0,20,3,5,jump,0.8147753594370681,0.0045920802707776695,0.004534438529467488,0.0035923140145847376,0.7922290689883074,0.3154860982692149,35.9,
0.0018,1.6,6.0,20,3,5,kmeans,0.802840739168218,0.0045920802707776695,0.004534438529467488,0.0035923140145847376,0.7922290689883074,0.3154860982692149,0.3,
0.002,1.4,4.0,8,30,0,jump,0.8379465888013417,0.004793314324379317,0.004540193811279578,0.003944245100270187,0.86873936757307,0.8252311131788161,36.3,
0.002,1.4,4.0,8,30,0,kmeans,0.8188881389970362,0.004793314324379317,0.004540193811279578,0.003944245100270187,0.86873936757307,0.8252311131788161,0.4,
0.0018,0.8,6.0,20,3,0,jump,0.8611044398047255,0.003562361784408842,0.0033452288533054792,0.003611856543223868,1.079703871277724,2.4195749208836492,36.9,
0.0018,0.8,6.0,20,3,0,kmeans,0.8555014211291504,0.003562361784408842,0.0033452288533054792,0.003611856543223868,1.079703871277724,2.4195749208836492,0.3,
0.0016,1.6,4.0,8,3,2,jump,0.7952485320400728,0.004606850241022724,0.004442052493592561,0.00316494735377917,0.7124966123980859,0.5654730954487661,35.9,
0.0016,1.6,4.0,8,3,2,kmeans,0.7845032296763434,0.004606850241022724,0.004442052493592561,0.00316494735377917,0.7124966123980859,0.5654730954487661,0.4,
0.0012,1.4,4.0,8,3,1,jump,0.7398727690391582,0.004482899654568162,0.004151935822182965,0.0023875000579139756,0.5750329870606475,1.1157347367307846,34.9,
0.0012,1.4,4.0,8,3,1,kmeans,0.7262339610978141,0.004482899654568162,0.004151935822182965,0.0023875000579139756,0.5750329870606475,1.1157347367307846,0.6,
0.001,1.6,4.0,8,3,8,jump,0.7195431198093813,0.00446203918132751,0.004252074013637925,0.0020070000253646445,0.47200496015061744,0.7139634959950842,35.4,
0.001,1.6,4.0,8,3,8,kmeans,0.7031950427043603,0.00446203918132751,0.004252074013637925,0.0020070000253646445,0.47200496015061744,0.7139634959950842,0.4,
0.0012,0.8,6.0,8,3,9,jump,0.7975150344160946,0.003268811358666805,0.002872982083405708,0.002400467566444719,0.8355316868524088,2.3331143362500706,36.3,
0.0012,0.8,6.0,8,3,9,kmeans,0.7877011654481565,0.003268811358666805,0.002872982083405708,0.002400467566444719,0.8355316868524088,2.3331143362500706,0.4,
0.0016,1.4,2.75,8,0.03,7,jump,0.7858500425240336,0.004854422638767058,0.004360267615619207,0.0031840551337201646,0.7302430525856595,1.4462604439920446,36.9,
0.0016,1.4,2.75,8,0.03,7,kmeans,0.7861368604763379,0.004854422638767058,0.004360267615619207,0.0031840551337201646,0.7302430525856595,1.4462604439920446,0.4,
0.0018,1.4,2.0,12,3,7,jump,0.7980918478853308,0.0054430039256360965,0.004545578195396152,0.003560637906665331,0.7833190308488396,3.7052030555256206,36.6,
0.0018,1.4,2.0,12,3,7,kmeans,0.7852000223487483,0.0054430039256360965,0.004545578195396152,0.003560637906665331,0.7833190308488396,3.7052030555256206,0.4,
0.0014,1.4,4.0,12,100,4,jump,0.7770879537892572,0.004606618050156895,0.004244688620423167,0.002801011716478362,0.659886264212973,1.4977442787332125,34.3,
0.0014,1.4,4.0,12,100,4,kmeans,0.7644972901930287,0.004606618050156895,0.004244688620423167,0.002801011716478362,0.659886264212973,1.4977442787332125,0.4,
0.0016,0.8,2.75,20,100,8,jump,0.50243988344728,0.0053589481761171336,0.0035139200191680133,0.0031787102957914135,0.9046051926201875,14.930084336472476,34.4,
0.0016,0.8,2.75,20,100,8,kmeans,0.7772344392229609,0.0053589481761171336,0.0035139200191680133,0.0031787102957914135,0.9046051926201875,14.930084336472476,0.2,
0.0005,0.8,2.0,20,100,2,jump,0.5049350540153432,0.0069301137394210816,0.0031416360727297647,0.0010107342792118382,0.32172226693768896,15.701367688810372,34.9,
0.0005,0.8,2.0,20,100,2,kmeans,0.5001920092414842,0.0069301137394210816,0.0031416360727297647,0.0010107342792118382,0.32172226693768896,15.701367688810372,0.4,
0.002,1.4,4.0,8,3,4,jump,0.836243677747436,0.00479293958120775,0.004552797161473087,0.004000986126667586,0.8787973601207044,0.8328859660050427,35.9,
0.002,1.4,4.0,8,3,4,kmeans,0.8247046800488238,0.00479293958120775,0.004552797161473087,0.004000986126667586,0.8787973601207044,0.8328859660050427,0.3,
0.0008,1.4,2.0,20,3,9,jump,0.5040114822640136,0.005535028781688421,0.004186954243432371,0.001588337634627489,0.37935395093436836,10.525717852779053,35.0,
0.0008,1.4,2.0,20,3,9,kmeans,0.5041528723530156,0.005535028781688421,0.004186954243432371,0.001588337634627489,0.37935395093436836,10.525717852779053,0.4,
0.001,0.8,4.0,12,30,5,jump,0.7727535943706817,0.0038582367614066653,0.0029077529766164977,0.0020037741171424154,0.689114286274082,6.822125590429831,36.6,
0.001,0.8,4.0,12,30,5,kmeans,0.7416766408011584,0.0038582367614066653,0.0029077529766164977,0.0020037741171424154,0.689114286274082,6.822125590429831,0.5,
0.001,1.4,4.0,20,100,1,jump,0.6965887101964772,0.00449103807515605,0.004100382317929918,0.0019859683778341046,0.48433736755472173,2.5290672281663804,36.1,
0.001,1.4,4.0,20,100,1,kmeans,0.6921961117344156,0.00449103807515605,0.004100382317929918,0.0019859683778341046,0.48433736755472173,2.5290672281663804,0.6,
0.0014,1.4,4.0,20,0.03,4,jump,0.7618292176630321,0.004627002725290384,0.004244532737091055,0.0028013987764750267,0.660001689230682,2.306244052425404,37.0,
0.0014,1.4,4.0,20,0.03,4,kmeans,0.7611267762852637,0.004627002725290384,0.004244532737091055,0.0028013987764750267,0.660001689230682,2.306244052425404,0.4,
0.0018,1.1,6.0,20,0.03,1,jump,0.8184462321589692,0.00423038265599538,0.003992227327995624,0.0035416028762303682,0.8871245510982712,1.1387812916538707,35.9,
0.0018,1.1,6.0,20,0.03,1,kmeans,0.8183723590929171,0.00423038265599538,0.003992227327995624,0.0035416028762303682,0.8871245510982712,1.1387812916538707,0.2,
0.0005,1.4,2.75,8,100,7,jump,0.5112828869749926,0.004611733708392496,0.004006356415594315,0.0009840551337201645,0.24562346222863118,1.8207083475076802,35.1,
0.0005,1.4,2.75,8,100,7,kmeans,0.5050332620964478,0.004611733708392496,0.004006356415594315,0.0009840551337201645,0.24562346222863118,1.8207083475076802,0.6,
0.0018,1.1,2.0,8,0.03,3,jump,0.7896076229559844,0.005415714166226807,0.004391287608457937,0.003645685672341086,0.8302088128591788,2.4445848446381664,36.3,
0.0018,1.1,2.0,8,0.03,3,kmeans,0.7894961236413036,0.005415714166226807,0.004391287608457937,0.003645685672341086,0.8302088128591788,2.4445848446381664,0.4,
0.0012,1.4,4.0,8,100,6,jump,0.7500419217171135,0.004510985532921735,0.004170978897374002,0.0024105758821233066,0.5779400810780836,1.1022312789559052,35.8,
0.0012,1.4,4.0,8,100,6,kmeans,0.7283151117869788,0.004510985532921735,0.004170978897374002,0.0024105758821233066,0.5779400810780836,1.1022312789559052,0.5,
0.0016,0.8,2.75,20,30,6,jump,0.7859063507241256,0.005407744226176856,0.0035279626225474523,0.0032121181837749344,0.9104739838359017,15.774642739171227,36.2,
0.0016,0.8,2.75,20,30,6,kmeans,0.7704873991638697,0.005407744226176856,0.0035279626225474523,0.0032121181837749344,0.9104739838359017,15.774642739171227,0.3,
0.0005,1.4,6.0,20,30,8,jump,0.629118315827015,0.0041812082516892845,0.003931971587117418,0.0009774628451467557,0.24859356775346053,1.2136263617192,35.7,
0.0005,1.4,6.0,20,30,8,kmeans,0.6056102249142614,0.0041812082516892845,0.003931971587117418,0.0009774628451467557,0.24859356775346053,1.2136263617192,0.5,
0.0014,1.1,4.0,8,100,2,jump,0.7687606369224695,0.004426985105555321,0.003859382017208052,0.0027991636202184668,0.7252880403488622,1.959675164106426,34.2,
0.0014,1.1,4.0,8,100,2,kmeans,0.774514704029812,0.004426985105555321,0.003859382017208052,0.0027991636202184668,0.7252880403488622,1.959675164106426,0.3,
0.0012,1.4,2.0,8,3,6,jump,0.7238383684195704,0.00503553518399998,0.004294689311976471,0.0023834567479638965,0.5549776886810467,2.027968129891179,35.1,
0.0012,1.4,2.0,8,3,6,kmeans,0.7108557566517925,0.00503553518399998,0.004294689311976471,0.0023834567479638965,0.5549776886810467,2.027968129891179,0.4,
0.001,1.4,4.0,8,30,3,jump,0.7518240763131994,0.004461967755142302,0.004110171218615958,0.0019753037076803777,0.48058915373981265,1.1987825881155896,36.0,
0.001,1.4,4.0,8,30,3,kmeans,0.7011557994524897,0.004461967755142302,0.004110171218615958,0.0019753037076803777,0.48058915373981265,1.1987825881155896,0.5,
0.002,1.6,6.0,12,0.03,8,jump,0.8308438794096811,0.004687757191427133,0.004607592607284897,0.004010728786573428,0.8704608085862909,0.2801212395518018,37.3,
0.002,1.6,6.0,12,0.03,8,kmeans,0.8304444955716024,0.004687757191427133,0.004607592607284897,0.004010728786573428,0.8704608085862909,0.2801212395518018,0.3,
0.0016,1.4,2.0,12,30,7,jump,0.8000193973670253,0.005380667226515351,0.00444148358243731,0.0031606379066653313,0.7116176043435691,3.890193248802082,34.9,
0.0016,1.4,2.0,12,30,7,kmeans,0.7652706403057631,0.005380667226515351,0.00444148358243731,0.0031606379066653313,0.7116176043435691,3.890193248802082,0.4,
0.0014,1.4,2.0,20,0.03,0,jump,0.7334639217590299,0.005614029093012375,0.004381001837268965,0.0027461579026846388,0.626833314545365,9.122200082445417,37.1,
0.0014,1.4,2.0,20,0.03,0,kmeans,0.7335591852464314,0.005614029093012375,0.004381001837268965,0.0027461579026846388,0.626833314545365,9.122200082445417,0.3,
0.002,1.6,4.0,8,3,6,jump,0.8223180821486449,0.004791190282942954,0.004654982757899766,0.004022432526436786,0.8641133030214759,0.5596427684000091,35.1,
0.002,1.6,4.0,8,3,6,kmeans,0.8112304279983309,0.004791190282942954,0.004654982757899766,0.004022432526436786,0.8641133030214759,0.5596427684000091,0.2,
0.0005,1.1,2.75,20,30,1,jump,0.5058272477224789,0.005111816762771421,0.0036832516905019796,0.0009502429572701351,0.2579902317619324,10.767198360712879,35.1,
0.0005,1.1,2.75,20,30,1,kmeans,0.5052675643232201,0.005111816762771421,0.0036832516905019796,0.0009502429572701351,0.2579902317619324,10.767198360712879,0.4,
0.002,1.6,6.0,12,3,4,jump,0.838561975435294,0.004689036888756607,0.004640716626889203,0.004023230403771102,0.8669416228648248,0.2848770603813282,36.5,
0.002,1.6,6.0,12,3,4,kmeans,0.8331362379063675,0.004689036888756607,0.004640716626889203,0.004023230403771102,0.8669416228648248,0.2848770603813282,0.3,
0.001,1.6,4.0,8,0.03,6,jump,0.6810097341587111,0.004469064867208885,0.004262339746853303,0.002022432526436786,0.47448881284741756,0.8075388566134158,35.9,
0.001,1.6,4.0,8,0.03,6,kmeans,0.6799696115552893,0.004469064867208885,0.004262339746853303,0.002022432526436786,0.47448881284741756,0.8075388566134158,0.5,
0.002,0.8,4.0,20,0.3,4,jump,0.8443064796467403,0.004274327311664317,0.0036813019351252434,0.004002567033241396,1.0872694236380864,7.890087935021819,37.0,
0.002,0.8,4.0,20,0.3,4,kmeans,0.842744674991462,0.004274327311664317,0.0036813019351252434,0.004002567033241396,1.0872694236380864,7.890087935021819,0.4,
0.0014,1.1,6.0,12,0.03,3,jump,0.7856655703936012,0.0040816833218320706,0.003776150865589128,0.002787655346474712,0.7382266878894422,1.5384594089601595,37.2,
0.0014,1.1,6.0,12,0.03,3,kmeans,0.7853613557195063,0.0040816833218320706,0.003776150865589128,0.002787655346474712,0.7382266878894422,1.5384594089601595,0.4,
0.0018,0.8,4.0,8,30,5,jump,0.8488004462264471,0.004023359528600515,0.003501538191835451,0.0036063773319980484,1.0299408815265962,2.896003664686832,36.5,
0.0018,0.8,4.0,8,30,5,kmeans,0.833663016101423,0.004023359528600515,0.003501538191835451,0.0036063773319980484,1.0299408815265962,2.896003664686832,0.4,
0.002,1.4,2.75,8,100,2,jump,0.7959871433559966,0.005000267846711273,0.004609060977868359,0.003970300121560815,0.8614119319803479,1.226896212444574,35.0,
0.002,1.4,2.75,8,100,2,kmeans,0.814662590896633,0.005000267846711273,0.004609060977868359,0.003970300121560815,0.8614119319803479,1.226896212444574,0.3,
0.002,1.6,4.0,12,100,7,jump,0.8261031856774138,0.0047875218905993255,0.004619657343550794,0.003979329284898848,0.8613905727129596,0.7803790078831803,35.7,
0.002,1.6,4.0,12,100,7,kmeans,0.8259591230093918,0.0047875218905993255,0.004619657343550794,0.003979329284898848,0.8613905727129596,0.7803790078831803,0.3,
0.0008,1.4,2.75,20,0.03,9,jump,0.6558380929293589,0.004927235620646235,0.004109486893285602,0.0015908140065107462,0.3871076968538193,6.22005331108628,36.8,
0.0008,1.4,2.75,20,0.03,9,kmeans,0.6569566365171888,0.004927235620646235,0.004109486893285602,0.0015908140065107462,0.3871076968538193,6.22005331108628,0.4,
0.0008,1.1,2.0,12,100,5,jump,0.5218477572446157,0.005726372181769063,0.0039032283951036767,0.0015873377584248209,0.4066730403006966,5.918484662578848,35.9,
0.0008,1.1,2.0,12,100,5,kmeans,0.5073840214685641,0.005726372181769063,0.0039032283951036767,0.0015873377584248209,0.4066730403006966,5.918484662578848,0.3,
0.0018,1.1,4.0,8,30,0,jump,0.8376241035140608,0.004564964967864803,0.004113740036629591,0.003589725899246502,0.8726185581205523,1.6979919233422658,36.4,
0.0018,1.1,4.0,8,30,0,kmeans,0.8165354284784596,0.004564964967864803,0.004113740036629591,0.003589725899246502,0.8726185581205523,1.6979919233422658,0.3,
0.0005,1.1,2.0,8,3,1,jump,0.5134305406232778,0.005141472928489611,0.0037620142311822857,0.0009960341504788549,0.26476086725643033,3.0507127933273352,35.6,
0.0005,1.1,2.0,8,3,1,kmeans,0.5140383788362305,0.005141472928489611,0.0037620142311822857,0.0009960341504788549,0.26476086725643033,3.0507127933273352,0.3,
0.0014,1.4,6.0,8,0.3,5,jump,0.7705656086719577,0.004369638458218894,0.0041937621771183054,0.0027620610070372576,0.6586117405768526,0.6185561233229446,36.5,
0.0014,1.4,6.0,8,0.3,5,kmeans,0.7690034879052012,0.004369638458218894,0.0041937621771183054,0.0027620610070372576,0.6586117405768526,0.6185561233229446,0.3,
0.0016,1.1,6.0,12,3,6,jump,0.8181944732456241,0.004162553065552279,0.0038527535713309435,0.0031740115121617583,0.8238293608447135,1.3260598653048996,34.8,
0.0016,1.1,6.0,12,3,6,kmeans,0.810232947141515,0.004162553065552279,0.0038527535713309435,0.0031740115121617583,0.8238293608447135,1.3260598653048996,0.3,
0.0016,1.6,4.0,12,0.3,2,jump,0.7794416028650073,0.004623597754489379,0.004442671457412402,0.0031642138238465304,0.7122322355318845,0.788428042613277,36.7,
0.0016,1.6,4.0,12,0.3,2,kmeans,0.7769894336965903,0.004623597754489379,0.004442671457412402,0.0031642138238465304,0.7122322355318845,0.788428042613277,0.4,
0.0016,0.8,4.0,12,100,1,jump,0.7853618040840264,0.004044302899637795,0.003294709779067506,0.003167718436175848,0.961455985076901,5.463802908565427,34.6,
0.0016,0.8,4.0,12,100,1,kmeans,0.8136552334052214,0.004044302899637795,0.003294709779067506,0.003167718436175848,0.961455985076901,5.463802908565427,0.3,
0.0014,1.1,4.0,12,30,2,jump,0.7979077007811102,0.004506480151740652,0.003862272930378572,0.002797276820597133,0.7242566413666032,3.1363530934785144,36.4,
0.0014,1.1,4.0,12,30,2,kmeans,0.7664605311131323,0.004506480151740652,0.003862272930378572,0.002797276820597133,0.7242566413666032,3.1363530934785144,0.4,
0.0005,1.1,4.0,12,0.3,3,jump,0.5058005280264654,0.004297267292014836,0.0035779916892169908,0.0009986169557895156,0.27909985336160836,3.759118108234956,35.7,
0.0005,1.1,4.0,12,0.3,3,kmeans,0.5112474808505385,0.004297267292014836,0.0035779916892169908,0.0009986169557895156,0.27909985336160836,3.759118108234956,0.3,
0.0016,1.1,4.0,20,3,2,jump,0.8001387700654308,0.0046069490452904024,0.003973585856626159,0.0031980945702525026,0.804838421930538,4.036838685053328,36.6,
0.0016,1.1,4.0,20,3,2,kmeans,0.7946311284016264,0.0046069490452904024,0.003973585856626159,0.0031980945702525026,0.804838421930538,4.036838685053328,0.4,
0.001,0.8,6.0,8,0.3,7,jump,0.7605123094887678,0.003216085531491851,0.0027520003371364742,0.0019834636128273106,0.7207352361341476,2.8757907763699704,36.2,
0.001,0.8,6.0,8,0.3,7,kmeans,0.7597759118222664,0.003216085531491851,0.0027520003371364742,0.0019834636128273106,0.7207352361341476,2.8757907763699704,0.4,
0.0008,0.8,4.0,8,3,6,jump,0.7088424741877427,0.003677157635452359,0.002798504877842811,0.001617267944179621,0.5779042791686215,4.363561710913322,36.6,
0.0008,0.8,4.0,8,3,6,kmeans,0.7022383636833764,0.003677157635452359,0.002798504877842811,0.001617267944179621,0.5779042791686215,4.363561710913322,0.5,
0.0018,0.8,4.0,12,0.3,1,jump,0.8300568750071224,0.00412708095679451,0.003467476097564617,0.003567718436175848,1.0289093091893657,5.011133651680044,35.7,
0.0018,0.8,4.0,12,0.3,1,kmeans,0.8281160899399852,0.00412708095679451,0.003467476097564617,0.003567718436175848,1.0289093091893657,5.011133651680044,0.3,
0.0016,0.8,2.75,8,100,5,jump,0.7737996777538056,0.004592546502276175,0.0035107962596880155,0.003206046688335593,0.9131964520836353,3.8255979320722524,36.2,
0.0016,0.8,2.75,8,100,5,kmeans,0.7925518510904948,0.004592546502276175,0.0035107962596880155,0.003206046688335593,0.9131964520836353,3.8255979320722524,0.3,
0.001,1.6,4.0,12,0.3,3,jump,0.6998181581771298,0.0044517079629385415,0.004218291780723891,0.0019710274024563493,0.4672572465146321,0.9175959375765843,37.4,
0.001,1.6,4.0,12,0.3,3,kmeans,0.6974656568291037,0.0044517079629385415,0.004218291780723891,0.0019710274024563493,0.4672572465146321,0.9175959375765843,0.5,
0.0018,1.1,2.0,20,0.03,1,jump,0.7518256432357029,0.006513155642674682,0.004418270999911253,0.003597567384551116,0.8142477871147736,11.863789435089586,35.9,
0.0018,1.1,2.0,20,0.03,1,kmeans,0.7520200083901234,0.006513155642674682,0.004418270999911253,0.003597567384551116,0.8142477871147736,11.863789435089586,0.4,
0.0012,1.6,6.0,20,3,1,jump,0.7386640211834756,0.004371546698394667,0.0042601797039854,0.002369483487557132,0.5561933186387605,0.399723794210622,36.9,
0.0012,1.6,6.0,20,3,1,kmeans,0.7240519517302071,0.004371546698394667,0.0042601797039854,0.002369483487557132,0.5561933186387605,0.399723794210622,0.7,
0.0016,1.1,2.75,20,30,3,jump,0.8061267461399546,0.00536540260064996,0.00412037540131831,0.003175974130554129,0.77079727481578,9.569136943923867,35.7,
0.0016,1.1,2.75,20,30,3,kmeans,0.7785949776478625,0.00536540260064996,0.00412037540131831,0.003175974130554129,0.77079727481578,9.569136943923867,0.4,
0.001,1.6,6.0,8,0.3,2,jump,0.7064240099063788,0.004314915953024038,0.004185650184975098,0.002003622787556102,0.4786885427617316,0.38066586442814376,37.4,
0.001,1.6,6.0,8,0.3,2,kmeans,0.7035713618913841,0.004314915953024038,0.004185650184975098,0.002003622787556102,0.4786885427617316,0.38066586442814376,0.5,
0.0018,1.6,6.0,20,3,8,jump,0.8291429330635868,0.004607453626397212,0.004504142935211626,0.0036107287865734276,0.8016461374585082,0.37347539967433496,37.2,
0.0018,1.6,6.0,20,3,8,kmeans,0.8165942074703338,0.004607453626397212,0.004504142935211626,0.0036107287865734276,0.8016461374585082,0.37347539967433496,0.4,
0.0005,1.4,2.75,12,3,3,jump,0.5050142145102609,0.0047489897225108275,0.004047109471711777,0.0009715637231619324,0.2400636132906474,3.198972278326859,36.5,
0.0005,1.4,2.75,12,3,3,kmeans,0.5045138695974356,0.0047489897225108275,0.004047109471711777,0.0009715637231619324,0.2400636132906474,3.198972278326859,0.3,
0.0008,1.1,6.0,20,3,1,jump,0.6868762854811455,0.003918619897300081,0.0035247678739371686,0.0015416028762303686,0.4373629502326339,1.6695653075914842,37.4,
0.0008,1.1,6.0,20,3,1,kmeans,0.6743233420749378,0.003918619897300081,0.0035247678739371686,0.0015416028762303686,0.4373629502326339,1.6695653075914842,0.6,
0.0018,0.8,2.75,12,100,5,jump,0.7812804787456478,0.0050055245517631524,0.003701331488966118,0.003605043021683788,0.9739854515680718,6.748344298362831,35.0,
0.0018,0.8,2.75,12,100,5,kmeans,0.8048437310883686,0.0050055245517631524,0.003701331488966118,0.003605043021683788,0.9739854515680718,6.748344298362831,0.3,
0.0005,1.6,2.0,12,3,2,jump,0.5000522611544489,0.004840546221300123,0.004199695992977124,0.0010137940303158422,0.24139700397627434,3.386739888214753,37.2,
0.0005,1.6,2.0,12,3,2,kmeans,0.5041268061611481,0.004840546221300123,0.004199695992977124,0.0010137940303158422,0.24139700397627434,3.386739888214753,0.4,
0.0012,0.8,4.0,8,100,6,jump,0.76306293505782,0.0037846441113950813,0.0030171020089431685,0.0024172679441796206,0.8011886694630992,3.8725969279692487,35.2,
0.0012,0.8,4.0,8,100,6,kmeans,0.773116706860313,0.0037846441113950813,0.0030171020089431685,0.0024172679441796206,0.8011886694630992,3.8725969279692487,0.4,
0.0008,0.8,2.0,8,0.03,5,jump,0.5052341392049766,0.005131012586178593,0.0032039984202135202,0.0015928119924323776,0.49713257733948246,4.0867153895621,36.6,
