loc,alpha,k,rep,bac
0.0014,1.1,2.75,6,0.7670104567483085
0.0014,1.1,2.75,5,0.7446297770981064
0.0014,1.1,2.75,8,0.7600001086010437
0.0014,1.1,2.75,9,0.7490904347858801
0.0014,1.1,4.0,0,0.7714332867621848
0.0014,1.1,4.0,1,0.7445510397052497
0.0014,1.1,4.0,2,0.768997607157142
0.0014,1.1,4.0,4,0.7641935122885366
0.0014,1.1,4.0,3,0.7879898814622285
0.0014,1.1,4.0,7,0.7746215697619312
0.0014,1.1,4.0,8,0.7662090932693864
0.0014,1.1,4.0,5,0.7630252110257894
0.0014,1.1,4.0,6,0.774981183229265
0.0014,1.1,6.0,0,0.7850827662884081
0.0014,1.1,4.0,9,0.7636206452783114
0.0014,1.1,6.0,2,0.7620355783659261
0.0014,1.1,6.0,5,0.7830609337967223
0.0014,1.1,6.0,1,0.773587391847145
0.0014,1.1,6.0,4,0.7780075423370942
0.0014,1.1,6.0,6,0.7894868973833169
0.0014,1.1,6.0,3,0.7952418233268423
0.0014,1.1,6.0,7,0.7925480649613634
0.0014,1.1,6.0,8,0.7654602360728686
0.0014,1.1,6.0,9,0.7789787547258269
0.0014,1.4,2.0,0,0.739785055560297
0.0014,1.4,2.0,1,0.6889443961578963
0.0014,1.4,2.0,5,0.7196007032165063
0.0014,1.4,2.0,6,0.7391415552381025
0.0014,1.4,2.0,8,0.7249425016974413
0.0014,1.4,2.0,4,0.7257566421198911
0.0014,1.4,2.0,3,0.752922926394149
0.0014,1.4,2.0,9,0.7450389198457574
0.0014,1.4,2.0,2,0.7509332881163345
0.0014,1.4,2.0,7,0.7461838896241128
0.0014,1.4,2.75,1,0.7462117554554686
0.0014,1.4,2.75,0,0.7553330571084024
0.0014,1.4,2.75,2,0.7447521715754701
0.0014,1.4,2.75,5,0.7510903906338555
0.0014,1.4,2.75,4,0.7466641964199914
0.0014,1.4,2.75,3,0.7733410706553953
0.0014,1.4,2.75,6,0.7373562021100384
0.0014,1.4,2.75,7,0.7501294034399981
0.0014,1.4,2.75,9,0.7535080971265364
0.0014,1.4,2.75,8,0.7430291005096559
0.0014,1.4,4.0,1,0.7455659126591341
0.0014,1.4,4.0,0,0.76437414479824
0.0014,1.4,4.0,2,0.7629895394389262
0.0014,1.4,4.0,7,0.7675155884973514
0.0014,1.4,4.0,3,0.7892775913936869
0.0014,1.4,4.0,4,0.7627271635360533
0.0014,1.4,6.0,0,0.7699940052780725
0.0014,1.4,4.0,6,0.7667461259213177
0.0014,1.4,4.0,5,0.7658673990851332
0.0014,1.4,4.0,9,0.7529297995556603
0.0014,1.4,4.0,8,0.7659429457117083
0.0014,1.4,6.0,2,0.7551635165620809
0.0014,1.4,6.0,1,0.7621072862635387
0.0014,1.4,6.0,3,0.7691578034358613
0.0014,1.4,6.0,5,0.7698812677749323
0.0014,1.4,6.0,4,0.7748258990395135
0.0014,1.4,6.0,7,0.7753300966118515
0.0014,1.4,6.0,6,0.7768104581563662
0.0014,1.4,6.0,8,0.7669716555976103
0.0014,1.4,6.0,9,0.7636291200787775
0.0014,1.6,2.0,0,0.7446729803307834
0.0014,1.6,2.0,2,0.7341013962998442
0.0014,1.6,2.0,1,0.7434651801726913
0.0014,1.6,2.0,3,0.7750184173153969
0.0014,1.6,2.0,4,0.7432914311937644
0.0014,1.6,2.0,5,0.7497541287793645
0.0014,1.6,2.0,6,0.7389687481599246
0.0014,1.6,2.75,1,0.7494013340134038
0.0014,1.6,2.0,7,0.7638228956474049
0.0014,1.6,2.0,8,0.75125719458164
0.0014,1.6,2.75,2,0.7538453774443877
0.0014,1.6,2.0,9,0.7240162417599825
0.0014,1.6,2.75,0,0.7555927070095589
0.0014,1.6,2.75,3,0.7743625401718992
0.0014,1.6,2.75,5,0.7654982520449378
0.0014,1.6,2.75,4,0.7562802879878572
0.0014,1.6,2.75,6,0.7670334176887885
0.0014,1.6,2.75,8,0.7532131933787884
0.0014,1.6,2.75,7,0.7686965016444833
0.0014,1.6,2.75,9,0.7598762442998213
0.0014,1.6,4.0,0,0.7703614937470888
0.0014,1.6,4.0,1,0.758584320914724
0.0014,1.6,4.0,3,0.7763264663081197
0.0014,1.6,4.0,6,0.752096885888446
0.0014,1.6,4.0,4,0.7490172544649049
0.0014,1.6,4.0,7,0.7758216879253774
0.0014,1.6,4.0,5,0.7734497425296454
0.0014,1.6,4.0,2,0.748256203979546
0.0014,1.6,4.0,9,0.7707793202381557
0.0014,1.6,6.0,0,0.7728549511288055
0.0014,1.6,4.0,8,0.7659807010745374
0.0014,1.6,6.0,2,0.7662927374065693
0.0014,1.6,6.0,1,0.7593725470797847
0.0014,1.6,6.0,3,0.7828474737844422
0.0014,1.6,6.0,4,0.7668017697884589
0.0014,1.6,6.0,5,0.7670169861271476
0.0014,1.6,6.0,6,0.7796572947627936
0.0014,1.6,6.0,7,0.7681784220351124
0.0014,1.6,6.0,9,0.7645077177516433
0.0014,1.6,6.0,8,0.7657126284983599
0.0016,0.8,2.0,0,0.7348855961296924
0.0016,0.8,2.0,1,0.7233386741854211
0.0016,0.8,2.0,2,0.7364182024780928
0.0016,0.8,2.0,3,0.746939156544437
0.0016,0.8,2.0,4,0.739603011107425
0.0016,0.8,2.0,5,0.7274741456985705
0.0016,0.8,2.0,6,0.7499831193085669
0.0016,0.8,2.0,9,0.71925643561539
0.0016,0.8,2.0,7,0.749586588731368
0.0016,0.8,2.0,8,0.735365511862569
0.0016,0.8,2.75,0,0.7858823443259311
0.0016,0.8,2.75,3,0.7849473942347784
0.0016,0.8,2.75,1,0.7634766869019938
0.0016,0.8,2.75,2,0.7636708644893966
0.0016,0.8,2.75,5,0.7595910989094733
0.0016,0.8,2.75,4,0.7548737042361489
0.0016,0.8,2.75,6,0.7659257723196342
0.0016,0.8,2.75,7,0.790739116724132
0.0016,0.8,2.75,8,0.7766791888870053
0.0016,0.8,4.0,1,0.7925604934966939
0.0016,0.8,4.0,0,0.8026785801731757
0.0016,0.8,4.0,2,0.7982983644108699
0.0016,0.8,4.0,3,0.8152477185501732
0.0016,0.8,2.75,9,0.7734132021742396
0.0016,0.8,4.0,4,0.7983698172998035
0.0016,0.8,4.0,7,0.818713391940391
0.0016,0.8,4.0,5,0.8038997905271659
0.0016,0.8,4.0,6,0.8041812592643796
0.0016,0.8,6.0,0,0.8267370300275014
0.0016,0.8,4.0,9,0.8021080760986252
0.0016,0.8,6.0,1,0.8197803746292427
0.0016,0.8,4.0,8,0.7968800680174537
0.0016,0.8,6.0,2,0.8321243816275902
0.0016,0.8,6.0,5,0.8232650209184658
0.0016,0.8,6.0,4,0.8235003047184553
0.0016,0.8,6.0,3,0.8331086189190563
0.0016,0.8,6.0,6,0.8279315120747346
0.0016,0.8,6.0,9,0.8162697078132938
0.0016,0.8,6.0,7,0.828751534385129
0.0016,1.1,2.0,1,0.731918845461878
0.0016,1.1,2.0,0,0.753919691094399
0.0016,0.8,6.0,8,0.8099294834223356
0.0016,1.1,2.0,2,0.7339817636571593
0.0016,1.1,2.0,3,0.7687138991676867
0.0016,1.1,2.0,4,0.7508173786896558
0.0016,1.1,2.0,5,0.7579103451786987
0.0016,1.1,2.0,6,0.7552244539936356
0.0016,1.1,2.0,7,0.775360732469905
0.0016,1.1,2.75,0,0.7591167707665574
0.0016,1.1,2.0,8,0.754069361606565
0.0016,1.1,2.0,9,0.7425678201160265
0.0016,1.1,2.75,2,0.7547065814683847
0.0016,1.1,2.75,1,0.7488496697463236
0.0016,1.1,2.75,3,0.7763323246787941
0.0016,1.1,2.75,4,0.7658691235935413
0.0016,1.1,2.75,5,0.7652219621155796
0.0016,1.1,2.75,6,0.7798569029387443
0.0016,1.1,2.75,9,0.7635759299497606
0.0016,1.1,4.0,0,0.7902795908575023
0.0016,1.1,4.0,2,0.7856195943368389
0.0016,1.1,2.75,7,0.7766538602167947
0.0016,1.1,2.75,8,0.7767842148963051
0.0016,1.1,4.0,1,0.7694269480120411
0.0016,1.1,4.0,4,0.7778535821718631
0.0016,1.1,4.0,3,0.8107120177594554
0.0016,1.1,4.0,5,0.7828960323757523
0.0016,1.1,4.0,6,0.7920514024254433
0.0016,1.1,4.0,8,0.7948254882729423
0.0016,1.1,4.0,7,0.7940748086578778
0.0016,1.1,6.0,0,0.7989594776185527
0.0016,1.1,4.0,9,0.7819251636897204
0.0016,1.1,6.0,1,0.789220537450743
0.0016,1.1,6.0,2,0.7917795304098267
0.0016,1.1,6.0,3,0.806916234192063
0.0016,1.1,6.0,7,0.8092575912735932
0.0016,1.1,6.0,9,0.7965050623275047
0.0016,1.1,6.0,8,0.7929750704904275
0.0016,1.1,6.0,6,0.8124773590726276
0.0016,1.1,6.0,4,0.7941279130710109
0.0016,1.1,6.0,5,0.8027869861079358
0.0016,1.4,2.0,0,0.756652180047261
0.0016,1.4,2.0,1,0.7467887627815737
0.0016,1.4,2.0,2,0.7696370462823523
0.0016,1.4,2.0,4,0.7504897067918856
0.0016,1.4,2.0,5,0.7416140423005766
0.0016,1.4,2.0,3,0.7735827059135174
0.0016,1.4,2.0,7,0.7712805531196976
0.0016,1.4,2.0,6,0.7594791082642744
0.0016,1.4,2.0,8,0.7526648931096228
0.0016,1.4,2.75,0,0.7819108898185956
0.0016,1.4,2.0,9,0.7603213964518062
0.0016,1.4,2.75,1,0.7672376448860334
0.0016,1.4,2.75,3,0.7917890899232459
0.0016,1.4,2.75,4,0.7675165383855401
0.0016,1.4,2.75,5,0.7736109616858753
0.0016,1.4,2.75,2,0.767370171207082
0.0016,1.4,2.75,6,0.7619612099311588
0.0016,1.4,2.75,7,0.7703235231765726
0.0016,1.4,2.75,8,0.7624248819031151
0.0016,1.4,4.0,0,0.7766620292264278
0.0016,1.4,4.0,3,0.8041714022664144
0.0016,1.4,2.75,9,0.7705928446109014
0.0016,1.4,4.0,1,0.7670687478550822
0.0016,1.4,4.0,4,0.7872826041843145
0.0016,1.4,4.0,5,0.7827240465976194
0.0016,1.4,4.0,2,0.7765410687922096
0.0016,1.4,4.0,6,0.7865111754977484
0.0016,1.4,4.0,7,0.7959215107313012
0.0016,1.4,4.0,8,0.7876753945605417
0.0016,1.4,6.0,1,0.7801001928283625
0.0016,1.4,6.0,0,0.7880844890144068
0.0016,1.4,6.0,3,0.7912209581538485
0.0016,1.4,4.0,9,0.7732735130487314
0.0016,1.4,6.0,2,0.7762508223806663
0.0016,1.4,6.0,4,0.7957083086138566
0.0016,1.4,6.0,6,0.7948561573082034
0.0016,1.4,6.0,5,0.7898235330657768
0.0016,1.4,6.0,7,0.7942783497723565
0.0016,1.6,2.0,3,0.7838908846516257
0.0016,1.6,2.0,0,0.7676785097947422
0.0016,1.4,6.0,9,0.7757740394469044
0.0016,1.4,6.0,8,0.7832780123016982
0.0016,1.6,2.0,4,0.7565428217381227
0.0016,1.6,2.0,2,0.7668330293416181
0.0016,1.6,2.0,6,0.7641786607579446
0.0016,1.6,2.0,1,0.7597838640272947
0.0016,1.6,2.0,5,0.7707943493566283
0.0016,1.6,2.0,7,0.7811605672506625
0.0016,1.6,2.0,8,0.7701182508363905
0.0016,1.6,2.75,0,0.7759567142721331
0.0016,1.6,2.75,1,0.7663033534550019
0.0016,1.6,2.75,4,0.7710115552071916
0.0016,1.6,2.75,3,0.7957291296095513
0.0016,1.6,2.0,9,0.7517730243118912
0.0016,1.6,2.75,2,0.7683761934301129
0.0016,1.6,2.75,5,0.7850374294205908
0.0016,1.6,2.75,7,0.783298680651445
0.0016,1.6,2.75,8,0.7678996945160643
0.0016,1.6,2.75,6,0.7868191081106681
0.0016,1.6,2.75,9,0.7780124173536858
0.0016,1.6,4.0,2,0.7744104717273205
0.0016,1.6,4.0,0,0.793190817021985
0.0016,1.6,4.0,3,0.7958973699981482
0.0016,1.6,4.0,4,0.7728611984322499
0.0016,1.6,4.0,1,0.7782465426609677
0.0016,1.6,4.0,6,0.7797159371647863
0.0016,1.6,4.0,5,0.7866893254026956
0.0016,1.6,4.0,8,0.7852765465076119
0.0016,1.6,4.0,7,0.7986800353216015
0.0016,1.6,4.0,9,0.7934781377563507
0.0016,1.6,6.0,0,0.796598713846381
0.0016,1.6,6.0,1,0.7778149052425224
0.0016,1.6,6.0,4,0.7987456073775046
0.0016,1.6,6.0,2,0.780467780533272
0.0016,1.6,6.0,5,0.7901560575816551
0.0016,1.6,6.0,3,0.8009279478890619
0.0016,1.6,6.0,7,0.793793445651522
0.0016,1.6,6.0,6,0.7976949135836604
0.0016,1.6,6.0,8,0.7836499358758837
0.0018,0.8,2.0,2,0.7577214930677819
0.0018,0.8,2.0,1,0.7502954597474533
0.0018,0.8,2.0,0,0.7599356616066457
0.0016,1.6,6.0,9,0.7833732239289624
0.0018,0.8,2.0,3,0.7815194662741911
0.0018,0.8,2.0,5,0.74935476315353
0.0018,0.8,2.0,4,0.7517350961417044
0.0018,0.8,2.0,6,0.7603236228555922
0.0018,0.8,2.0,7,0.7740098444092128
0.0018,0.8,2.0,9,0.7439625601525728
0.0018,0.8,2.0,8,0.7663926000328862
0.0018,0.8,2.75,0,0.8026851128124273
0.0018,0.8,2.75,1,0.7790188656312711
0.0018,0.8,2.75,2,0.7786565705236429
0.0018,0.8,2.75,4,0.7730353904460608
0.0018,0.8,2.75,3,0.8033868011970223
0.0018,0.8,2.75,5,0.774914603477723
0.0018,0.8,2.75,6,0.7899085946560371
0.0018,0.8,2.75,7,0.8061195747594632
0.0018,0.8,2.75,8,0.7872440154149881
0.0018,0.8,2.75,9,0.789139940427856
0.0018,0.8,4.0,0,0.8149699760200118
0.0018,0.8,4.0,1,0.8063199135882729
0.0018,0.8,4.0,3,0.8270012825125052
0.0018,0.8,4.0,2,0.8116333839814521
0.0018,0.8,4.0,4,0.8114081330590447
0.0018,0.8,4.0,5,0.8176148658470905
0.0018,0.8,4.0,7,0.828863373299904
0.0018,0.8,4.0,8,0.8162487641506235
0.0018,0.8,4.0,6,0.817013544874798
0.0018,0.8,4.0,9,0.8097326849820812
0.0018,0.8,6.0,0,0.8383829450936473
0.0018,0.8,6.0,1,0.8272930858542098
0.0018,0.8,6.0,2,0.843341079404444
0.0018,0.8,6.0,3,0.8432426888835844
0.0018,0.8,6.0,6,0.8361943305197781
0.0018,0.8,6.0,4,0.8301109661862374
0.0018,0.8,6.0,5,0.8350127262271387
0.0018,0.8,6.0,7,0.840406740205349
0.0018,0.8,6.0,8,0.8221435507995232
0.0018,0.8,6.0,9,0.8272354592535396
0.0018,1.1,2.0,2,0.7526985171102429
0.0018,1.1,2.0,0,0.7744229546178951
0.0018,1.1,2.0,1,0.7432459522067125
0.0018,1.1,2.0,3,0.7875215122375455
0.0018,1.1,2.0,6,0.7621778588050967
0.0018,1.1,2.0,4,0.7670990438840602
0.0018,1.1,2.0,5,0.7790789247018486
0.0018,1.1,2.0,7,0.7871655861415561
0.0018,1.1,2.0,8,0.7665605566469493
0.0018,1.1,2.0,9,0.7594572569686373
0.0018,1.1,2.75,0,0.7789486380392543
0.0018,1.1,2.75,1,0.7638900398986594
0.0018,1.1,2.75,3,0.796621094084071
0.0018,1.1,2.75,2,0.7707802015346519
0.0018,1.1,2.75,4,0.7917825895557474
0.0018,1.1,2.75,5,0.7909926120961436
0.0018,1.1,2.75,7,0.8064166664437602
0.0018,1.1,2.75,6,0.793172088328738
0.0018,1.1,2.75,8,0.7902595443942216
0.0018,1.1,2.75,9,0.7817412795303772
0.0018,1.1,4.0,4,0.7938431963294984
0.0018,1.1,4.0,0,0.8067382553225328
0.0018,1.1,4.0,1,0.7836841145874058
0.0018,1.1,4.0,3,0.8210852594621298
0.0018,1.1,4.0,2,0.7948362479327169
0.0018,1.1,4.0,7,0.8107191411027812
0.0018,1.1,4.0,5,0.7973844233157161
0.0018,1.1,4.0,6,0.8014784285564336
0.0018,1.1,4.0,9,0.7949004434071636
0.0018,1.1,6.0,0,0.8179485593974822
0.0018,1.1,4.0,8,0.8079039789572378
0.0018,1.1,6.0,2,0.809582743682808
0.0018,1.1,6.0,1,0.8007277820187965
0.0018,1.1,6.0,4,0.8057757945363122
0.0018,1.1,6.0,5,0.8198263059712245
0.0018,1.1,6.0,3,0.8221403970849709
0.0018,1.1,6.0,6,0.8234967704277167
0.0018,1.1,6.0,9,0.8155264868231962
0.0018,1.1,6.0,7,0.824707315601463
0.0018,1.1,6.0,8,0.8066888422797743
0.0018,1.4,2.0,0,0.7703853683926843
0.0018,1.4,2.0,3,0.7854900896597095
0.0018,1.4,2.0,1,0.7656404118478211
0.0018,1.4,2.0,5,0.7577304345264512
0.0018,1.4,2.0,2,0.7848312719227968
0.0018,1.4,2.0,4,0.7686570963419017
0.0018,1.4,2.0,7,0.7860252068994877
0.0018,1.4,2.0,6,0.7741160277924983
0.0018,1.4,2.0,9,0.7737789993764068
0.0018,1.4,2.75,1,0.7863338649772842
0.0018,1.4,2.0,8,0.7699538342563472
0.0018,1.4,2.75,2,0.7831399695619277
0.0018,1.4,2.75,3,0.8084190414632043
0.0018,1.4,2.75,0,0.7918965791369371
0.0018,1.4,2.75,4,0.7830946715634544
0.0018,1.4,2.75,7,0.7890211794262361
0.0018,1.4,2.75,6,0.783923309498757
0.0018,1.4,2.75,5,0.7918751949198835
0.0018,1.4,2.75,8,0.7843895579836522
0.0018,1.4,2.75,9,0.7857620670652685
0.0018,1.4,4.0,0,0.795837871458448
0.0018,1.4,4.0,1,0.7828673287058088
0.0018,1.4,4.0,3,0.8148464552090608
0.0018,1.4,4.0,2,0.7854370353041098
0.0018,1.4,4.0,4,0.8012900274917003
0.0018,1.4,4.0,5,0.7965044020674477
0.0018,1.4,4.0,6,0.8005282296362859
0.0018,1.4,4.0,7,0.8136328636639899
0.0018,1.4,4.0,9,0.7998780529242984
0.0018,1.4,6.0,0,0.8095745812265613
0.0018,1.4,4.0,8,0.7996086142387828
0.0018,1.4,6.0,2,0.7948206825888784
0.0018,1.4,6.0,1,0.7884259880273706
0.0018,1.4,6.0,4,0.8071597450330812
0.0018,1.4,6.0,5,0.8040024936937213
0.0018,1.4,6.0,3,0.8086768197871848
0.0018,1.4,6.0,6,0.808423033007432
0.0018,1.4,6.0,8,0.7984435680426889
0.0018,1.4,6.0,7,0.8114024119035996
0.0018,1.6,2.0,0,0.7860286334281914
0.0018,1.6,2.0,1,0.7789430815805076
0.0018,1.4,6.0,9,0.7928194346405578
0.0018,1.6,2.0,2,0.775286216072513
0.0018,1.6,2.0,3,0.8056621923669416
0.0018,1.6,2.0,4,0.7726535067997222
0.0018,1.6,2.0,7,0.800981211032263
0.0018,1.6,2.0,5,0.7813827416414192
0.0018,1.6,2.0,6,0.7799061849573359
0.0018,1.6,2.0,8,0.7894871919719149
0.0018,1.6,2.0,9,0.7632901180544708
0.0018,1.6,2.75,1,0.7860377774063196
0.0018,1.6,2.75,0,0.7919760012242547
0.0018,1.6,2.75,4,0.7875818394284428
0.0018,1.6,2.75,2,0.7935322091264996
0.0018,1.6,2.75,3,0.8068474158616799
0.0018,1.6,2.75,6,0.8004403060349352
0.0018,1.6,2.75,5,0.8099831720501378
0.0018,1.6,2.75,9,0.7883122816087944
0.0018,1.6,2.75,7,0.8027088610392443
0.0018,1.6,4.0,0,0.8100672402657398
0.0018,1.6,2.75,8,0.7940414857386779
0.0018,1.6,4.0,2,0.787805182616484
0.0018,1.6,4.0,1,0.7907657786981054
0.0018,1.6,4.0,3,0.8234040426322747
0.0018,1.6,4.0,4,0.7912094939280241
0.0018,1.6,4.0,5,0.8055820651933765
0.0018,1.6,4.0,6,0.794900319117071
0.0018,1.6,4.0,7,0.8086782950485791
0.0018,1.6,4.0,8,0.8012637451445908
0.0018,1.6,6.0,0,0.8111284590087242
0.0018,1.6,4.0,9,0.7997911537011024
0.0018,1.6,6.0,1,0.7937692413523765
0.0018,1.6,6.0,2,0.7999391806565007
0.0018,1.6,6.0,3,0.8180444946958012
0.0018,1.6,6.0,4,0.8133146395855269
0.0018,1.6,6.0,5,0.805554728380143
0.0018,1.6,6.0,7,0.8100615370999791
0.0018,1.6,6.0,6,0.8125211208651106
0.0018,1.6,6.0,9,0.7968905606891967
0.0018,1.6,6.0,8,0.8008876115299468
0.002,0.8,2.0,1,0.773515789951404
0.002,0.8,2.0,0,0.778923742981402
0.002,0.8,2.0,3,0.7955890494574267
0.002,0.8,2.0,2,0.7738955853534805
0.002,0.8,2.0,4,0.770548844225132
0.002,0.8,2.0,5,0.7629144228866522
0.002,0.8,2.0,6,0.7807178182018335
0.002,0.8,2.0,7,0.7825395114658606
0.002,0.8,2.75,2,0.7965006746999042
0.002,0.8,2.0,8,0.7834272387357643
0.002,0.8,2.0,9,0.7627901248383134
0.002,0.8,2.75,1,0.7938953513355897
0.002,0.8,2.75,0,0.8177949823508195
0.002,0.8,2.75,4,0.7902348431335326
0.002,0.8,2.75,3,0.8171466618362981
0.002,0.8,2.75,6,0.8062310232227112
0.002,0.8,2.75,8,0.8008776264339901
0.002,0.8,2.75,5,0.7950566716553349
0.002,0.8,4.0,0,0.8268049074506592
0.002,0.8,2.75,7,0.8163589040261218
0.002,0.8,2.75,9,0.7969371770945934
0.002,0.8,4.0,1,0.8215344434833826
0.002,0.8,4.0,2,0.8199222870833216
0.002,0.8,4.0,3,0.834522338898712
0.002,0.8,4.0,4,0.8212416819786339
0.002,0.8,4.0,7,0.8416241749419299
0.002,0.8,4.0,5,0.8259183728360291
0.002,0.8,4.0,6,0.8287001835595186
0.002,0.8,4.0,8,0.8247472958215128
0.002,0.8,4.0,9,0.8208758669260616
0.002,0.8,6.0,0,0.8461270287808977
0.002,0.8,6.0,3,0.8517644951812948
0.002,0.8,6.0,2,0.8486008305923478
0.002,0.8,6.0,4,0.840397240239774
0.002,0.8,6.0,1,0.8340056247583818
0.002,0.8,6.0,6,0.8437144785450412
0.002,0.8,6.0,5,0.8432004019752308
0.002,0.8,6.0,8,0.8311006118768802
0.002,0.8,6.0,7,0.8504567442772732
0.002,1.1,2.0,0,0.7879869696155943
0.002,0.8,6.0,9,0.8377020179310368
0.002,1.1,2.0,1,0.7743277983712227
0.002,1.1,2.0,2,0.7689541711976418
0.002,1.1,2.0,5,0.791452574991723
0.002,1.1,2.0,3,0.800702185310459
0.002,1.1,2.0,4,0.7819465391712002
0.002,1.1,2.0,7,0.8051552765642067
0.002,1.1,2.0,8,0.7763783859962894
0.002,1.1,2.0,6,0.7826304565435
0.002,1.1,2.0,9,0.7747684298293926
0.002,1.1,2.75,0,0.7883956647325085
0.002,1.1,2.75,1,0.7814328945562359
0.002,1.1,2.75,2,0.7870642212486474
0.002,1.1,2.75,3,0.8115733785061447
0.002,1.1,2.75,5,0.804210741774621
0.002,1.1,2.75,6,0.8057583638625838
0.002,1.1,2.75,4,0.8062269587561259
0.002,1.1,2.75,7,0.8183973957877659
0.002,1.1,2.75,8,0.7978150420025536
0.002,1.1,4.0,1,0.7948500832994234
0.002,1.1,2.75,9,0.794724913980275
0.002,1.1,4.0,0,0.8233414431764577
0.002,1.1,4.0,2,0.8039622445259815
0.002,1.1,4.0,3,0.8320930878876975
0.002,1.1,4.0,6,0.8157918148327356
0.002,1.1,4.0,7,0.8249696439020302
0.002,1.1,4.0,5,0.8126921581849701
0.002,1.1,4.0,4,0.811830000121271
0.002,1.1,4.0,8,0.8162192488669816
0.002,1.1,4.0,9,0.8063665982959387
0.002,1.1,6.0,1,0.8095153451622086
0.002,1.1,6.0,0,0.8273101315662541
0.002,1.1,6.0,4,0.8151731780199756
0.002,1.1,6.0,2,0.8181997990335607
0.002,1.1,6.0,5,0.8287343447714082
0.002,1.1,6.0,7,0.8404860197549591
0.002,1.1,6.0,3,0.8281579251697996
0.002,1.1,6.0,6,0.8335319814699611
0.002,1.1,6.0,8,0.8113938474948744
0.002,1.1,6.0,9,0.8253010435230932
0.002,1.4,2.0,0,0.7854452227244328
0.002,1.4,2.0,3,0.8051088317030906
0.002,1.4,2.0,2,0.7930779290914536
0.002,1.4,2.0,1,0.7863494079864413
0.002,1.4,2.0,4,0.7945686812024595
0.002,1.4,2.0,5,0.7840093170903832
0.002,1.4,2.0,6,0.7872266448033711
0.002,1.4,2.0,8,0.7852121958892024
0.002,1.4,2.0,9,0.7857179520767743
0.002,1.4,2.0,7,0.7992041308998283
0.002,1.4,2.75,0,0.810084082069997
0.002,1.4,2.75,1,0.7971363263776191
0.002,1.4,2.75,2,0.7977584574843258
0.002,1.4,2.75,5,0.800253908163677
0.002,1.4,2.75,4,0.8003431029348027
0.002,1.4,2.75,3,0.8204764796131305
0.002,1.4,2.75,6,0.8018820450885669
0.002,1.4,2.75,7,0.8076209321694152
0.002,1.4,2.75,8,0.7899506164254237
0.002,1.4,2.75,9,0.7961630786142503
0.002,1.4,4.0,1,0.7945561468369036
0.002,1.4,4.0,0,0.8073510629029235
0.002,1.4,4.0,4,0.8155677891200203
0.002,1.4,4.0,5,0.8103426731576989
0.002,1.4,4.0,2,0.798260293569885
0.002,1.4,4.0,3,0.8246350114898171
0.002,1.4,4.0,6,0.812779691456162
0.002,1.4,4.0,8,0.8113143067304877
0.002,1.4,4.0,7,0.8238424537074203
0.002,1.4,6.0,1,0.7989506462785209
0.002,1.4,6.0,2,0.8070069067825708
0.002,1.4,6.0,0,0.8278317072880614
0.002,1.4,4.0,9,0.8074229066312322
0.002,1.4,6.0,4,0.8166874948644924
0.002,1.4,6.0,3,0.8172567791763583
0.002,1.4,6.0,5,0.8169567810986469
0.002,1.4,6.0,6,0.8171952323167156
0.002,1.4,6.0,7,0.8262729151434519
0.002,1.4,6.0,8,0.8103629025874939
0.002,1.6,2.0,0,0.8042850041845406
0.002,1.6,2.0,3,0.8172498793175641
0.002,1.4,6.0,9,0.7997555535357448
0.002,1.6,2.0,2,0.7876676895792627
0.002,1.6,2.0,1,0.7942584984616723
0.002,1.6,2.0,4,0.7891752025656305
0.002,1.6,2.0,6,0.7954699424488427
0.002,1.6,2.0,7,0.812048359653673
0.002,1.6,2.0,5,0.79841233552284
0.002,1.6,2.75,0,0.8044795427800786
0.002,1.6,2.0,9,0.7836037244937022
0.002,1.6,2.0,8,0.8034371710312136
0.002,1.6,2.75,1,0.7944627887304049
0.002,1.6,2.75,3,0.8150918358186912
0.002,1.6,2.75,4,0.8015195118869415
0.002,1.6,2.75,2,0.8006859471525727
0.002,1.6,2.75,6,0.8193214794077965
0.002,1.6,2.75,5,0.8216837283602907
0.002,1.6,2.75,7,0.821090931885197
0.002,1.6,2.75,8,0.8049588856548912
0.002,1.6,2.75,9,0.8010313862184095
0.002,1.6,4.0,0,0.8198435499926325
0.002,1.6,4.0,2,0.8035759759933097
0.002,1.6,4.0,4,0.8079531797001596
0.002,1.6,4.0,1,0.8051231168909028
0.002,1.6,4.0,3,0.8323718361743995
0.002,1.6,4.0,8,0.8087300918961831
0.002,1.6,4.0,5,0.8164433052904858
0.002,1.6,4.0,6,0.8025775935782329
0.002,1.6,4.0,9,0.8094062000479552
0.002,1.6,4.0,7,0.819214380387617
0.002,1.6,6.0,0,0.82285606207764
0.002,1.6,6.0,1,0.8055091007845432
0.002,1.6,6.0,2,0.8164621606491287
0.002,1.6,6.0,3,0.8269634284250709
0.002,1.6,6.0,4,0.8263631813335162
0.002,1.6,6.0,5,0.8152731055708503
0.002,1.6,6.0,6,0.8200141477794931
0.002,1.6,6.0,7,0.8285935363088165
0.002,1.6,6.0,9,0.8122231256673029
0.002,1.6,6.0,8,0.8178636596697695
