loc,alpha,k,clip_factor,feature_set,rep,model,bac,sd,mad,d_med,cdist_mad,kurt,secs,error
0.0014,1.4,2.75,10,all,4,kmeans,0.748757002050681,0.004913574287382516,0.004314818459687946,0.0028280456068419187,0.6554263251776407,2.1237012211430226,0.4,
0.0014,1.4,2.75,10,all,3,kmeans,0.7571681421281985,0.00488042687676637,0.004280132767322281,0.0027706873800961663,0.647336783860925,2.1340798697346406,0.3,
0.0014,1.4,2.75,10,all,7,kmeans,0.7554440535884673,0.004874187472060956,0.004280836485252661,0.0027814314832226954,0.6497401834442017,2.2690065910916246,0.3,
0.0014,1.4,2.75,10,all,5,kmeans,0.7517407906558851,0.004912015499731044,0.004301069789433333,0.0027526497264632748,0.6399918767246827,2.368835771966687,0.4,
0.0014,1.4,2.75,10,all,6,kmeans,0.7345997692065467,0.004909923755160317,0.004331588290547225,0.0028240284015626643,0.6519614081803454,2.447504216778178,0.4,
0.0014,1.4,2.75,10,all,8,kmeans,0.7568280431174943,0.004901305758240386,0.004323710947234016,0.002805916802911707,0.6489603114442054,2.202545429915048,0.4,
0.0014,1.4,2.75,10,all,9,kmeans,0.75021555209733,0.004925325637363649,0.004305919415735095,0.0027913608416832046,0.6482612822438691,2.388280295842849,0.4,
0.0014,1.4,2.75,10,all,10,kmeans,0.7506408250925797,0.0048904186616118015,0.004294985931189883,0.0027063356852753606,0.6301151455752492,2.3699281662860097,0.4,
0.0014,1.4,2.75,10,all,11,kmeans,0.7600025360486163,0.004877704884065593,0.004295013153920114,0.002781214215909297,0.64754498210811,2.2950068302406175,0.6,
0.0014,1.4,2.75,10,all,13,kmeans,0.7504455262990151,0.004906773632632463,0.004315036711139083,0.0027810059441548355,0.6444918387312413,2.3028689787027847,0.4,
0.0014,1.4,2.75,10,all,15,kmeans,0.7414921583430272,0.004890890378292123,0.004315106570043628,0.0027981021222588786,0.6484433412801178,2.2536216217911065,0.3,
0.0014,1.4,2.75,10,all,12,kmeans,0.7415858845954333,0.004900811754706324,0.0043219031893068326,0.0028128696974709607,0.6508405149912907,2.3166583851925626,0.4,
0.0014,1.4,2.75,10,all,14,kmeans,0.7527118508013806,0.0049119192668594285,0.004338963813870532,0.0028114941490675937,0.6479644149324275,2.3085778479436483,0.3,
0.0014,1.4,2.75,10,all,17,kmeans,0.7594268906731223,0.004914368986542488,0.004347417413542955,0.002851514583392197,0.6559100063659029,2.241929150683606,0.3,
0.0014,1.4,2.75,10,all,16,kmeans,0.7480434323846815,0.004904109228622908,0.004315391763166744,0.00281507943764685,0.6523346180697794,2.2695013203095975,0.4,
0.0014,1.4,2.75,10,all,18,kmeans,0.7455174968343741,0.004916051962836132,0.004306142027995565,0.002827681281550789,0.6566623356050859,2.252990595148531,0.3,
0.0014,1.4,2.75,10,means,0,kmeans,0.7490541403632482,0.004910593462867559,0.004326075070125683,0.002807918049385371,0.6490682671634255,2.0994361993866884,0.2,
0.0014,1.4,2.75,10,all,19,kmeans,0.7573938947105245,0.004906799958903162,0.004318871790327388,0.002825921432813491,0.6543193616310788,2.248558105331095,0.4,
0.0014,1.4,2.75,10,means,4,kmeans,0.7480243329703608,0.004913574287382516,0.004314818459687946,0.0028280456068419187,0.6554263251776407,2.1237012211430226,0.2,
0.0014,1.4,2.75,10,means,1,kmeans,0.7429460376637478,0.004891229953473449,0.004297231655418358,0.002772066696859763,0.6450819781531857,2.453078092810731,0.2,
0.0014,1.4,2.75,10,means,2,kmeans,0.7389012823293266,0.00485939681758123,0.004304962036326239,0.002770276176938661,0.6435076903262903,2.1012624544817964,0.2,
0.0014,1.4,2.75,10,means,3,kmeans,0.7560503950464581,0.00488042687676637,0.004280132767322281,0.0027706873800961663,0.647336783860925,2.1340798697346406,0.2,
0.0014,1.4,2.75,10,means,8,kmeans,0.7571574312829146,0.004901305758240386,0.004323710947234016,0.002805916802911707,0.6489603114442054,2.202545429915048,0.2,
0.0014,1.4,2.75,10,means,6,kmeans,0.732813776052267,0.004909923755160317,0.004331588290547225,0.0028240284015626643,0.6519614081803454,2.447504216778178,0.2,
0.0014,1.4,2.75,10,means,5,kmeans,0.7508021733687087,0.004912015499731044,0.004301069789433333,0.0027526497264632748,0.6399918767246827,2.368835771966687,0.2,
0.0014,1.4,2.75,10,means,11,kmeans,0.757371728304925,0.004877704884065593,0.004295013153920114,0.002781214215909297,0.64754498210811,2.2950068302406175,0.2,
0.0014,1.4,2.75,10,means,7,kmeans,0.7548634499797136,0.004874187472060956,0.004280836485252661,0.0027814314832226954,0.6497401834442017,2.2690065910916246,0.2,
0.0014,1.4,2.75,10,means,9,kmeans,0.7487266087002322,0.004925325637363649,0.004305919415735095,0.0027913608416832046,0.6482612822438691,2.388280295842849,0.2,
0.0014,1.4,2.75,10,means,10,kmeans,0.7479644456004089,0.0048904186616118015,0.004294985931189883,0.0027063356852753606,0.6301151455752492,2.3699281662860097,0.2,
0.0014,1.4,2.75,10,means,12,kmeans,0.7386325373291838,0.004900811754706324,0.0043219031893068326,0.0028128696974709607,0.6508405149912907,2.3166583851925626,0.2,
0.0014,1.4,2.75,10,means,13,kmeans,0.7484860902088484,0.004906773632632463,0.004315036711139083,0.0027810059441548355,0.6444918387312413,2.3028689787027847,0.2,
0.0014,1.4,2.75,10,means,14,kmeans,0.752267179739684,0.0049119192668594285,0.004338963813870532,0.0028114941490675937,0.6479644149324275,2.3085778479436483,0.2,
0.0014,1.4,2.75,10,means,16,kmeans,0.7476142423175238,0.004904109228622908,0.004315391763166744,0.00281507943764685,0.6523346180697794,2.2695013203095975,0.2,
0.0014,1.4,2.75,10,means,15,kmeans,0.7430500413528479,0.004890890378292123,0.004315106570043628,0.0027981021222588786,0.6484433412801178,2.2536216217911065,0.2,
0.0014,1.4,2.75,10,means,17,kmeans,0.757016732481121,0.004914368986542488,0.004347417413542955,0.002851514583392197,0.6559100063659029,2.241929150683606,0.2,
0.0014,1.4,2.75,10,means,18,kmeans,0.7432751951102541,0.004916051962836132,0.004306142027995565,0.002827681281550789,0.6566623356050859,2.252990595148531,0.2,
0.0014,1.4,2.75,10,means,19,kmeans,0.7580177362184062,0.004906799958903162,0.004318871790327388,0.002825921432813491,0.6543193616310788,2.248558105331095,0.2,
0.0014,1.4,2.75,10,means_x,3,kmeans,0.7571991163854562,0.00488042687676637,0.004280132767322281,0.0027706873800961663,0.647336783860925,2.1340798697346406,0.2,
0.0014,1.4,2.75,10,means_x,0,kmeans,0.7521541377932098,0.004910593462867559,0.004326075070125683,0.002807918049385371,0.6490682671634255,2.0994361993866884,0.2,
0.0014,1.4,2.75,10,means_x,1,kmeans,0.7454815141694364,0.004891229953473449,0.004297231655418358,0.002772066696859763,0.6450819781531857,2.453078092810731,0.2,
0.0014,1.4,2.75,10,means_x,2,kmeans,0.7390534006896212,0.00485939681758123,0.004304962036326239,0.002770276176938661,0.6435076903262903,2.1012624544817964,0.2,
0.0014,1.4,2.75,10,means_x,4,kmeans,0.7485859418709973,0.004913574287382516,0.004314818459687946,0.0028280456068419187,0.6554263251776407,2.1237012211430226,0.2,
0.0014,1.4,2.75,10,means_x,6,kmeans,0.7345055253463182,0.004909923755160317,0.004331588290547225,0.0028240284015626643,0.6519614081803454,2.447504216778178,0.2,
0.0014,1.4,2.75,10,means_x,5,kmeans,0.7513115666659622,0.004912015499731044,0.004301069789433333,0.0027526497264632748,0.6399918767246827,2.368835771966687,0.2,
0.0014,1.4,2.75,10,means_x,7,kmeans,0.7553618787599241,0.004874187472060956,0.004280836485252661,0.0027814314832226954,0.6497401834442017,2.2690065910916246,0.2,
0.0014,1.4,2.75,10,means_x,8,kmeans,0.7587060511651518,0.004901305758240386,0.004323710947234016,0.002805916802911707,0.6489603114442054,2.202545429915048,0.2,
0.0014,1.4,2.75,10,means_x,9,kmeans,0.7501166660843368,0.004925325637363649,0.004305919415735095,0.0027913608416832046,0.6482612822438691,2.388280295842849,0.2,
0.0014,1.4,2.75,10,means_x,12,kmeans,0.7415787438525103,0.004900811754706324,0.0043219031893068326,0.0028128696974709607,0.6508405149912907,2.3166583851925626,0.2,
0.0014,1.4,2.75,10,means_x,11,kmeans,0.7599216098227468,0.004877704884065593,0.004295013153920114,0.002781214215909297,0.64754498210811,2.2950068302406175,0.2,
0.0014,1.4,2.75,10,means_x,10,kmeans,0.7506839233619622,0.0048904186616118015,0.004294985931189883,0.0027063356852753606,0.6301151455752492,2.3699281662860097,0.2,
0.0014,1.4,2.75,10,means_x,14,kmeans,0.7534774092246614,0.0049119192668594285,0.004338963813870532,0.0028114941490675937,0.6479644149324275,2.3085778479436483,0.2,
0.0014,1.4,2.75,10,means_x,13,kmeans,0.7507284122530788,0.004906773632632463,0.004315036711139083,0.0027810059441548355,0.6444918387312413,2.3028689787027847,0.3,
0.0014,1.4,2.75,10,means_x,15,kmeans,0.7422606835134584,0.004890890378292123,0.004315106570043628,0.0027981021222588786,0.6484433412801178,2.2536216217911065,0.2,
0.0014,1.4,2.75,10,means_x,16,kmeans,0.7475356215540085,0.004904109228622908,0.004315391763166744,0.00281507943764685,0.6523346180697794,2.2695013203095975,0.2,
0.0014,1.4,2.75,10,means_x,17,kmeans,0.7598128379982978,0.004914368986542488,0.004347417413542955,0.002851514583392197,0.6559100063659029,2.241929150683606,0.2,
0.0014,1.4,2.75,10,means_x,18,kmeans,0.7441073270819321,0.004916051962836132,0.004306142027995565,0.002827681281550789,0.6566623356050859,2.252990595148531,0.2,
0.0014,1.4,2.75,10,means_x,19,kmeans,0.7572410031868475,0.004906799958903162,0.004318871790327388,0.002825921432813491,0.6543193616310788,2.248558105331095,0.2,
0.0014,1.4,2.75,10,scales,0,kmeans,0.5045680805502231,0.004910593462867559,0.004326075070125683,0.002807918049385371,0.6490682671634255,2.0994361993866884,0.2,
0.0014,1.4,2.75,10,scales,1,kmeans,0.506139568658334,0.004891229953473449,0.004297231655418358,0.002772066696859763,0.6450819781531857,2.453078092810731,0.2,
0.0014,1.4,2.75,10,scales,3,kmeans,0.5029469507210683,0.00488042687676637,0.004280132767322281,0.0027706873800961663,0.647336783860925,2.1340798697346406,0.2,
0.0014,1.4,2.75,10,scales,2,kmeans,0.5091688975409466,0.00485939681758123,0.004304962036326239,0.002770276176938661,0.6435076903262903,2.1012624544817964,0.2,
0.0014,1.4,2.75,10,scales,9,kmeans,0.5029892932552715,0.004925325637363649,0.004305919415735095,0.0027913608416832046,0.6482612822438691,2.388280295842849,0.2,
0.0014,1.4,2.75,10,scales,6,kmeans,0.5023034543494902,0.004909923755160317,0.004331588290547225,0.0028240284015626643,0.6519614081803454,2.447504216778178,0.2,
0.0014,1.4,2.75,10,scales,4,kmeans,0.5083533220395192,0.004913574287382516,0.004314818459687946,0.0028280456068419187,0.6554263251776407,2.1237012211430226,0.2,
0.0014,1.4,2.75,10,scales,5,kmeans,0.501793182879198,0.004912015499731044,0.004301069789433333,0.0027526497264632748,0.6399918767246827,2.368835771966687,0.2,
0.0014,1.4,2.75,10,scales,8,kmeans,0.50665758897943,0.004901305758240386,0.004323710947234016,0.002805916802911707,0.6489603114442054,2.202545429915048,0.2,
0.0014,1.4,2.75,10,scales,7,kmeans,0.5032266230695766,0.004874187472060956,0.004280836485252661,0.0027814314832226954,0.6497401834442017,2.2690065910916246,0.2,
0.0014,1.4,2.75,10,scales,11,kmeans,0.5012371166534036,0.004877704884065593,0.004295013153920114,0.002781214215909297,0.64754498210811,2.2950068302406175,0.2,
0.0014,1.4,2.75,10,scales,14,kmeans,0.5103689979596946,0.0049119192668594285,0.004338963813870532,0.0028114941490675937,0.6479644149324275,2.3085778479436483,0.2,
0.0014,1.4,2.75,10,scales,12,kmeans,0.5153452365184074,0.004900811754706324,0.0043219031893068326,0.0028128696974709607,0.6508405149912907,2.3166583851925626,0.2,
0.0014,1.4,2.75,10,scales,10,kmeans,0.5105388739979677,0.0048904186616118015,0.004294985931189883,0.0027063356852753606,0.6301151455752492,2.3699281662860097,0.2,
0.0014,1.4,2.75,10,scales,13,kmeans,0.5071544480592991,0.004906773632632463,0.004315036711139083,0.0027810059441548355,0.6444918387312413,2.3028689787027847,0.2,
0.0014,1.4,2.75,10,scales,16,kmeans,0.500052186884799,0.004904109228622908,0.004315391763166744,0.00281507943764685,0.6523346180697794,2.2695013203095975,0.2,
0.0014,1.4,2.75,10,scales,15,kmeans,0.5013206509920597,0.004890890378292123,0.004315106570043628,0.0027981021222588786,0.6484433412801178,2.2536216217911065,0.2,
0.0014,1.4,2.75,10,scales,17,kmeans,0.503920495991065,0.004914368986542488,0.004347417413542955,0.002851514583392197,0.6559100063659029,2.241929150683606,0.2,
0.0014,1.4,2.75,10,scales,18,kmeans,0.5028209795910138,0.004916051962836132,0.004306142027995565,0.002827681281550789,0.6566623356050859,2.252990595148531,0.2,
0.0014,1.4,2.75,10,scales,19,kmeans,0.5001432215043193,0.004906799958903162,0.004318871790327388,0.002825921432813491,0.6543193616310788,2.248558105331095,0.2,
0.0014,1.4,2.75,12,all,1,kmeans,0.7411018373657762,0.004953254877181987,0.0043000235690967125,0.002772694169156955,0.644809063160415,3.331089650207937,0.3,
0.0014,1.4,2.75,12,all,0,kmeans,0.7578657403377539,0.004951797289855139,0.0043279739831031,0.002807624634790046,0.6487156913954034,2.673963164335274,0.3,
0.0014,1.4,2.75,12,all,2,kmeans,0.7489066183471993,0.004914114115143477,0.004307663761120868,0.002767136812216225,0.6423753026388037,2.9001014542257657,0.4,
0.0014,1.4,2.75,12,all,6,kmeans,0.7342991168918278,0.00496125813769833,0.004334106438663128,0.0028238998474171342,0.6515529526977138,3.1134617450023807,0.4,
0.0014,1.4,2.75,12,all,3,kmeans,0.7475788405505321,0.0049244054112200656,0.00428278478072342,0.0027715637231619326,0.6471405557516197,2.7739912366377775,0.4,
0.0014,1.4,2.75,12,all,5,kmeans,0.7502853354927415,0.004955936564141398,0.004303261918896172,0.0027525183036702927,0.6396353174747821,2.9774619004728464,0.4,
0.0014,1.4,2.75,12,all,7,kmeans,0.7519829229435738,0.004920215128745663,0.004283639320763843,0.002781421637435607,0.6493127523490082,2.9246597051642746,0.3,
0.0014,1.4,2.75,12,all,4,kmeans,0.7453756317849985,0.004951326971695723,0.00431705945312682,0.002829120333058335,0.6553350408480524,2.6516714025691988,0.4,
0.0014,1.4,2.75,12,all,8,kmeans,0.7531348276256935,0.0049460441465657345,0.004325438231784987,0.0028062689988063985,0.6487825853539769,2.836132133427223,0.6,
0.0014,1.4,2.75,12,all,12,kmeans,0.7368466315235438,0.004955326281028551,0.004324610041826623,0.0028114644826327025,0.6501082075472404,3.0728796907316545,0.3,
0.0014,1.4,2.75,12,all,10,kmeans,0.740500883018737,0.004938958149484702,0.004296642559606315,0.002704203595979464,0.6293759740226658,3.0607743153829707,0.4,
0.0014,1.4,2.75,12,all,11,kmeans,0.750178184280643,0.004924068182886438,0.004296743278451837,0.0027812505269652083,0.6472926927966995,2.9666365248009017,0.3,
0.0014,1.4,2.75,12,all,13,kmeans,0.7485458565441667,0.004960744471488225,0.004316947813093503,0.002779565457871276,0.6438728421596215,3.024234326441978,0.4,
0.0014,1.4,2.75,12,all,9,kmeans,0.7459869368405039,0.004972530026157542,0.004308127126949939,0.0027898343497535913,0.6475747505920824,3.0206067487767667,0.5,
0.0014,1.4,2.75,12,all,14,kmeans,0.7529287348480624,0.004955363805197837,0.004340937214956967,0.0028109618631540125,0.647547228618896,2.9070324569409687,0.4,
0.0014,1.4,2.75,12,all,17,kmeans,0.7582388973441018,0.004950028430681147,0.004348103302893669,0.0028501400301773642,0.6554904130912879,2.725573659467252,0.3,
0.0014,1.4,2.75,12,all,16,kmeans,0.7428130989801769,0.004959906453804176,0.0043185352628145055,0.0028153985840625303,0.6519336795290307,3.0731682462056895,0.4,
0.0014,1.4,2.75,12,all,15,kmeans,0.7362319294625059,0.004945098120326033,0.004317609835125039,0.0027989830499000725,0.6482714179334857,3.0182460077208697,0.5,
0.0014,1.4,2.75,12,all,18,kmeans,0.7398642961396886,0.004974793278327535,0.004308591421467652,0.0028266739877848774,0.6560552420220009,3.0206951842413234,0.5,
0.0014,1.4,2.75,12,means,0,kmeans,0.756626294589277,0.004951797289855139,0.0043279739831031,0.002807624634790046,0.6487156913954034,2.673963164335274,0.2,
0.0014,1.4,2.75,12,means,1,kmeans,0.7380751877635027,0.004953254877181987,0.0043000235690967125,0.002772694169156955,0.644809063160415,3.331089650207937,0.2,
0.0014,1.4,2.75,12,all,19,kmeans,0.7556404145682599,0.004951565705352628,0.004320651512719562,0.0028258496084492078,0.654033217011414,2.887612987202825,0.4,
0.0014,1.4,2.75,12,means,5,kmeans,0.7498048799933912,0.004955936564141398,0.004303261918896172,0.0027525183036702927,0.6396353174747821,2.9774619004728464,0.2,
0.0014,1.4,2.75,12,means,2,kmeans,0.7468333625489787,0.004914114115143477,0.004307663761120868,0.002767136812216225,0.6423753026388037,2.9001014542257657,0.2,
0.0014,1.4,2.75,12,means,3,kmeans,0.747891657515925,0.0049244054112200656,0.00428278478072342,0.0027715637231619326,0.6471405557516197,2.7739912366377775,0.2,
0.0014,1.4,2.75,12,means,4,kmeans,0.7468502653894227,0.004951326971695723,0.00431705945312682,0.002829120333058335,0.6553350408480524,2.6516714025691988,0.2,
0.0014,1.4,2.75,12,means,6,kmeans,0.7313416357534004,0.00496125813769833,0.004334106438663128,0.0028238998474171342,0.6515529526977138,3.1134617450023807,0.2,
0.0014,1.4,2.75,12,means,7,kmeans,0.7506454293047972,0.004920215128745663,0.004283639320763843,0.002781421637435607,0.6493127523490082,2.9246597051642746,0.2,
0.0014,1.4,2.75,12,means,10,kmeans,0.7393261321663969,0.004938958149484702,0.004296642559606315,0.002704203595979464,0.6293759740226658,3.0607743153829707,0.2,
0.0014,1.4,2.75,12,means,9,kmeans,0.7448220169833,0.004972530026157542,0.004308127126949939,0.0027898343497535913,0.6475747505920824,3.0206067487767667,0.2,
0.0014,1.4,2.75,12,means,8,kmeans,0.7536759978263392,0.0049460441465657345,0.004325438231784987,0.0028062689988063985,0.6487825853539769,2.836132133427223,0.2,
0.0014,1.4,2.75,12,means,11,kmeans,0.7483426708169973,0.004924068182886438,0.004296743278451837,0.0027812505269652083,0.6472926927966995,2.9666365248009017,0.2,
0.0014,1.4,2.75,12,means,13,kmeans,0.7485698956246022,0.004960744471488225,0.004316947813093503,0.002779565457871276,0.6438728421596215,3.024234326441978,0.2,
0.0014,1.4,2.75,12,means,12,kmeans,0.7349112201633458,0.004955326281028551,0.004324610041826623,0.0028114644826327025,0.6501082075472404,3.0728796907316545,0.2,
0.0014,1.4,2.75,12,means,16,kmeans,0.7423358773538518,0.004959906453804176,0.0043185352628145055,0.0028153985840625303,0.6519336795290307,3.0731682462056895,0.2,
0.0014,1.4,2.75,12,means,14,kmeans,0.753912177590349,0.004955363805197837,0.004340937214956967,0.0028109618631540125,0.647547228618896,2.9070324569409687,0.2,
0.0014,1.4,2.75,12,means,15,kmeans,0.7347856013886737,0.004945098120326033,0.004317609835125039,0.0027989830499000725,0.6482714179334857,3.0182460077208697,0.2,
0.0014,1.4,2.75,12,means,18,kmeans,0.7361159917678524,0.004974793278327535,0.004308591421467652,0.0028266739877848774,0.6560552420220009,3.0206951842413234,0.2,
0.0014,1.4,2.75,12,means,17,kmeans,0.7576294899878055,0.004950028430681147,0.004348103302893669,0.0028501400301773642,0.6554904130912879,2.725573659467252,0.2,
0.0014,1.4,2.75,12,means,19,kmeans,0.7579493446307217,0.004951565705352628,0.004320651512719562,0.0028258496084492078,0.654033217011414,2.887612987202825,0.2,
0.0014,1.4,2.75,12,means_x,0,kmeans,0.7575294244627773,0.004951797289855139,0.0043279739831031,0.002807624634790046,0.6487156913954034,2.673963164335274,0.2,
0.0014,1.4,2.75,12,means_x,4,kmeans,0.7461127534729439,0.004951326971695723,0.00431705945312682,0.002829120333058335,0.6553350408480524,2.6516714025691988,0.2,
0.0014,1.4,2.75,12,means_x,1,kmeans,0.7415385023748888,0.004953254877181987,0.0043000235690967125,0.002772694169156955,0.644809063160415,3.331089650207937,0.2,
0.0014,1.4,2.75,12,means_x,2,kmeans,0.7489272988040305,0.004914114115143477,0.004307663761120868,0.002767136812216225,0.6423753026388037,2.9001014542257657,0.2,
0.0014,1.4,2.75,12,means_x,3,kmeans,0.7478500180197474,0.0049244054112200656,0.00428278478072342,0.0027715637231619326,0.6471405557516197,2.7739912366377775,0.2,
0.0014,1.4,2.75,12,means_x,5,kmeans,0.7505483372493418,0.004955936564141398,0.004303261918896172,0.0027525183036702927,0.6396353174747821,2.9774619004728464,0.2,
0.0014,1.4,2.75,12,means_x,9,kmeans,0.7469100897512386,0.004972530026157542,0.004308127126949939,0.0027898343497535913,0.6475747505920824,3.0206067487767667,0.2,
0.0014,1.4,2.75,12,means_x,6,kmeans,0.734968024290275,0.00496125813769833,0.004334106438663128,0.0028238998474171342,0.6515529526977138,3.1134617450023807,0.2,
0.0014,1.4,2.75,12,means_x,12,kmeans,0.7370629740318183,0.004955326281028551,0.004324610041826623,0.0028114644826327025,0.6501082075472404,3.0728796907316545,0.2,
0.0014,1.4,2.75,12,means_x,7,kmeans,0.7520916612049584,0.004920215128745663,0.004283639320763843,0.002781421637435607,0.6493127523490082,2.9246597051642746,0.2,
0.0014,1.4,2.75,12,means_x,8,kmeans,0.7553215186397941,0.0049460441465657345,0.004325438231784987,0.0028062689988063985,0.6487825853539769,2.836132133427223,0.2,
0.0014,1.4,2.75,12,means_x,11,kmeans,0.7493685418047643,0.004924068182886438,0.004296743278451837,0.0027812505269652083,0.6472926927966995,2.9666365248009017,0.2,
0.0014,1.4,2.75,12,means_x,10,kmeans,0.7398829842423593,0.004938958149484702,0.004296642559606315,0.002704203595979464,0.6293759740226658,3.0607743153829707,0.2,
0.0014,1.4,2.75,12,means_x,13,kmeans,0.7503920960788826,0.004960744471488225,0.004316947813093503,0.002779565457871276,0.6438728421596215,3.024234326441978,0.2,
0.0014,1.4,2.75,12,means_x,14,kmeans,0.7545209183200126,0.004955363805197837,0.004340937214956967,0.0028109618631540125,0.647547228618896,2.9070324569409687,0.2,
0.0014,1.4,2.75,12,means_x,15,kmeans,0.7369563254312883,0.004945098120326033,0.004317609835125039,0.0027989830499000725,0.6482714179334857,3.0182460077208697,0.2,
0.0014,1.4,2.75,12,means_x,16,kmeans,0.7440951721364168,0.004959906453804176,0.0043185352628145055,0.0028153985840625303,0.6519336795290307,3.0731682462056895,0.2,
0.0014,1.4,2.75,12,means_x,17,kmeans,0.7582529679757324,0.004950028430681147,0.004348103302893669,0.0028501400301773642,0.6554904130912879,2.725573659467252,0.2,
0.0014,1.4,2.75,12,means_x,18,kmeans,0.7402153833819879,0.004974793278327535,0.004308591421467652,0.0028266739877848774,0.6560552420220009,3.0206951842413234,0.2,
0.0014,1.4,2.75,12,means_x,19,kmeans,0.7577876348510504,0.004951565705352628,0.004320651512719562,0.0028258496084492078,0.654033217011414,2.887612987202825,0.2,
0.0014,1.4,2.75,12,scales,0,kmeans,0.5016658980394669,0.004951797289855139,0.0043279739831031,0.002807624634790046,0.6487156913954034,2.673963164335274,0.2,
0.0014,1.4,2.75,12,scales,1,kmeans,0.5054145850815467,0.004953254877181987,0.0043000235690967125,0.002772694169156955,0.644809063160415,3.331089650207937,0.2,
0.0014,1.4,2.75,12,scales,2,kmeans,0.5118125009381458,0.004914114115143477,0.004307663761120868,0.002767136812216225,0.6423753026388037,2.9001014542257657,0.2,
0.0014,1.4,2.75,12,scales,3,kmeans,0.5007820774635631,0.0049244054112200656,0.00428278478072342,0.0027715637231619326,0.6471405557516197,2.7739912366377775,0.2,
0.0014,1.4,2.75,12,scales,4,kmeans,0.5096698630586016,0.004951326971695723,0.00431705945312682,0.002829120333058335,0.6553350408480524,2.6516714025691988,0.2,
0.0014,1.4,2.75,12,scales,8,kmeans,0.5081677684922552,0.0049460441465657345,0.004325438231784987,0.0028062689988063985,0.6487825853539769,2.836132133427223,0.2,
0.0014,1.4,2.75,12,scales,5,kmeans,0.5066778671554153,0.004955936564141398,0.004303261918896172,0.0027525183036702927,0.6396353174747821,2.9774619004728464,0.2,
0.0014,1.4,2.75,12,scales,6,kmeans,0.5003350537238005,0.00496125813769833,0.004334106438663128,0.0028238998474171342,0.6515529526977138,3.1134617450023807,0.2,
0.0014,1.4,2.75,12,scales,7,kmeans,0.5072778095573879,0.004920215128745663,0.004283639320763843,0.002781421637435607,0.6493127523490082,2.9246597051642746,0.2,
0.0014,1.4,2.75,12,scales,9,kmeans,0.5025589094686794,0.004972530026157542,0.004308127126949939,0.0027898343497535913,0.6475747505920824,3.0206067487767667,0.2,
0.0014,1.4,2.75,12,scales,10,kmeans,0.502686575643282,0.004938958149484702,0.004296642559606315,0.002704203595979464,0.6293759740226658,3.0607743153829707,0.2,
0.0014,1.4,2.75,12,scales,11,kmeans,0.5103895145946316,0.004924068182886438,0.004296743278451837,0.0027812505269652083,0.6472926927966995,2.9666365248009017,0.2,
0.0014,1.4,2.75,12,scales,12,kmeans,0.5059479288225146,0.004955326281028551,0.004324610041826623,0.0028114644826327025,0.6501082075472404,3.0728796907316545,0.2,
0.0014,1.4,2.75,12,scales,13,kmeans,0.5138263472257796,0.004960744471488225,0.004316947813093503,0.002779565457871276,0.6438728421596215,3.024234326441978,0.2,
0.0014,1.4,2.75,12,scales,14,kmeans,0.5151911107799099,0.004955363805197837,0.004340937214956967,0.0028109618631540125,0.647547228618896,2.9070324569409687,0.2,
0.0014,1.4,2.75,12,scales,16,kmeans,0.5092855106819104,0.004959906453804176,0.0043185352628145055,0.0028153985840625303,0.6519336795290307,3.0731682462056895,0.2,
0.0014,1.4,2.75,12,scales,15,kmeans,0.5013210716517214,0.004945098120326033,0.004317609835125039,0.0027989830499000725,0.6482714179334857,3.0182460077208697,0.2,
0.0014,1.4,2.75,12,scales,17,kmeans,0.5020323012300023,0.004950028430681147,0.004348103302893669,0.0028501400301773642,0.6554904130912879,2.725573659467252,0.2,
0.0014,1.4,2.75,12,scales,18,kmeans,0.5011892200214461,0.004974793278327535,0.004308591421467652,0.0028266739877848774,0.6560552420220009,3.0206951842413234,0.2,
0.0014,1.4,2.75,12,scales,19,kmeans,0.501518869439457,0.004951565705352628,0.004320651512719562,0.0028258496084492078,0.654033217011414,2.887612987202825,0.2,
0.0014,1.4,2.75,16,all,0,kmeans,0.7583018515310371,0.004996929291676494,0.004329504026942095,0.002807312219866962,0.6484142761843673,3.6545234937205384,0.4,
0.0014,1.4,2.75,16,all,3,kmeans,0.7466280019543123,0.004966252812059556,0.004283659175446,0.0027708724017445805,0.6468470735550726,3.7325159537723147,0.3,
0.0014,1.4,2.75,16,all,2,kmeans,0.7544189601148289,0.004949676991898719,0.0043089189986241965,0.0027666104932011037,0.6420660249321142,3.765450361722169,0.4,
0.0014,1.4,2.75,16,all,1,kmeans,0.7426958487438993,0.005020567436730876,0.0043035209179204635,0.002772142800115693,0.6441569247571453,4.824891681663342,0.4,
0.0014,1.4,2.75,16,all,4,kmeans,0.7476777600033684,0.005012322691354556,0.004319187692205728,0.0028290926424663033,0.6550057196105639,4.055474516891335,0.4,
0.0014,1.4,2.75,16,all,5,kmeans,0.7448960608732795,0.005015496014543574,0.00430662052434132,0.0027518943869490105,0.6389916110312277,4.354759988689938,0.4,
0.0014,1.4,2.75,16,all,6,kmeans,0.7327022514842207,0.005046583236394498,0.004336426615198108,0.002823104538998192,0.6510209417827816,5.0470171922231515,0.3,
0.0014,1.4,2.75,16,all,7,kmeans,0.7573876122595566,0.004969891033446276,0.004285221053930536,0.002781039037419882,0.6489837985998478,4.122292725950665,0.4,
0.0014,1.4,2.75,16,all,9,kmeans,0.7415594589399219,0.005030638601318072,0.004309326162261722,0.0027901221340504677,0.6474613498705538,4.378841565572045,0.4,
